ts_epoch,ts_iso,cpu_pct,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,temp_c,throttled,mem_used_mb,mem_avail_mb,swap_used_mb,disk_read_kbs,disk_write_kbs,proc_pid,proc_cpu_pct,proc_rss_mb,power_w,w_0V8_AON,w_0V8_SW,w_1V1_SYS,w_1V8_SYS,w_3V3_ADC,w_3V3_DAC,w_3V3_SYS,w_3V7_WL_SW,w_BATT,w_DDR_VDD2,w_DDR_VDDQ,w_EXT5V,w_HDMI,w_VDD_CORE
1789917320.177,2026-09-20T23:15:20,74.2,98.1,5.7,98.1,96.2,2400,2400,2400,2400,64.5,0x0,2171,5892,286,0.0,0.0,130895,289.8,3736.1,7.484,0.0025,0.3692,0.194,0.2495,0.0004,0,0.1886,0.3338,0,0.3297,0.0503,0,0.1111,5.6554
1789917321.233,2026-09-20T23:15:21,74.2,98.1,4.8,98.1,96.2,2400,2400,2400,2400,65.0,0x0,2167,5895,286,0.0,0.0,130895,293.5,3736.1,2.86,0.0027,0.2737,0.1952,0.2305,0.0002,0,0.409,0,0,0.0097,0,0,0.1164,1.6226
1789917322.286,2026-09-20T23:15:22,73.8,98.1,4.8,96.3,95.2,2400,2400,2400,2400,63.4,0x0,2170,5892,286,0.0,0.0,130895,289.6,3736.1,7.087,0.0027,0.3552,0.1962,0.2475,0,0,0.1883,0,0,0.3233,0.0485,0,0.1144,5.6108
1789917323.343,2026-09-20T23:15:23,74.5,98.1,4.8,98.1,96.2,2400,2400,2400,2400,64.5,0x0,2170,5893,286,0.0,0.0,130895,290.5,3736.1,7.324,0.0028,0.3768,0.1978,0.2521,0.0008,0,0.2203,0,0,0.2554,0.0348,0,0.1126,5.871
1789917324.396,2026-09-20T23:15:24,74.2,99.0,3.8,98.1,96.2,2400,2400,2400,2400,62.8,0x0,2166,5896,286,0.0,0.0,130895,291.5,3736.1,7.069,0.0025,0.3534,0.1962,0.2492,0.0004,0,0.207,0,0,0.2543,0.0472,0,0.1134,5.6453
1789917325.453,2026-09-20T23:15:25,74.6,98.1,4.7,98.1,96.3,2400,2400,2400,2400,63.9,0x0,2166,5896,286,0.0,0.0,130895,291.5,3736.1,6.899,0.0027,0.3804,0.1934,0.2589,0,0,0.1615,0,0,0.2631,0.0448,0,0.1191,5.4749
1789917326.504,2026-09-20T23:15:26,73.9,98.1,4.8,97.2,96.2,2400,2400,2400,2400,62.2,0x0,2166,5896,286,0.0,0.0,130895,288.3,3736.1,6.295,0.0027,0.3769,0.1929,0.2477,0.0002,0,0.1881,0,0,0.3223,0.0401,0,0.1144,4.8093
1789917327.547,2026-09-20T23:15:27,74.2,99.0,2.9,98.1,96.2,2400,2400,2400,2400,63.9,0x0,2166,5896,286,0.0,0.0,130895,297.3,3736.1,7.083,0.0026,0.3736,0.1967,0.2477,0.0006,0,0.1815,0.0035,0,0.3038,0.0518,0,0.1132,5.6077
1789917328.607,2026-09-20T23:15:28,74.5,98.1,15.9,97.2,86.1,2400,2400,2400,2400,64.5,0x0,2168,5895,286,0.0,0.0,130895,290.4,3736.1,5.748,0.0025,0.3705,0.1945,0.2477,0.0002,0,0.1915,0.0035,0,0.3103,0.0485,0,0.1145,4.2639
1789917329.664,2026-09-20T23:15:29,74.5,98.1,97.1,98.1,4.8,2400,2400,2400,2400,64.5,0x0,2168,5894,286,0.0,0.0,130895,291.4,3736.1,7.459,0.0027,0.3729,0.1955,0.2556,0.0008,0,0.1884,0,0,0.3386,0.0521,0,0.1116,5.9413
1789917330.721,2026-09-20T23:15:30,74.8,100.0,97.2,97.2,4.8,2400,2400,2400,2400,64.5,0x0,2167,5896,286,0.0,0.0,130895,292.4,3736.1,6.649,0.0028,0.3111,0.2189,0.2504,0.0004,0,0.1721,0,0,0.1695,0.0308,0,0.1169,5.3766
1789917331.771,2026-09-20T23:15:31,74.8,99.0,13.3,97.2,89.6,2400,2400,2400,2400,63.4,0x0,2166,5896,286,0.0,0.0,130895,295.1,3736.1,6.344,0.0026,0.3763,0.1973,0.2536,0,0,0.1833,0.007,0,0.3139,0.0563,0,0.1139,4.8401
1789917332.823,2026-09-20T23:15:32,74.8,99.0,3.8,97.2,97.2,2400,2400,2400,2400,65.5,0x0,2179,5883,286,0.0,0.0,130895,291.9,3736.1,6.791,0.0027,0.366,0.2075,0.2565,0.0002,0,0.1877,0.0035,0,0.3059,0.0547,0,0.1121,5.2944
1789917333.875,2026-09-20T23:15:33,74.3,89.4,97.1,97.1,13.3,2400,2400,2400,2400,63.9,0x0,2180,5883,286,0.0,0.0,130895,293.8,3736.1,5.985,0.0025,0.3755,0.1998,0.2422,0.0004,0,0.1812,0.014,0,0.2703,0.0479,0,0.1118,4.5396
1789917334.93,2026-09-20T23:15:34,74.8,99.0,98.1,98.1,3.8,2400,2400,2400,2400,64.5,0x0,2177,5886,286,0.0,0.0,130895,293.1,3736.1,6.923,0.0026,0.3661,0.1973,0.2475,0,0,0.1874,0,0,0.1677,0.033,0,0.1174,5.6045
1789917335.981,2026-09-20T23:15:36,74.5,16.2,97.1,97.2,87.5,2400,2400,2400,2400,63.4,0x0,2174,5888,286,0.0,0.0,130895,293.0,3736.1,6.915,0.0027,0.3702,0.1945,0.2524,0.0006,0,0.1851,0.0035,0,0.1853,0.0388,0,0.112,5.5694
1789917337.036,2026-09-20T23:15:37,74.8,5.7,97.1,98.1,99.1,2400,2400,2400,2400,63.9,0x0,2172,5890,286,0.0,0.0,130895,295.5,3736.1,4.426,0.0028,0.2749,0.1986,0.2504,0.0008,0,0.1717,0,0,0.3215,0.0479,0,0.1123,3.045
1789917338.095,2026-09-20T23:15:38,74.9,99.1,5.7,96.3,97.2,2400,2400,2400,2400,63.9,0x0,2173,5890,286,0.0,0.0,130895,290.9,3736.1,7.334,0.0028,0.3256,0.1951,0.2457,0.0004,0,0.2134,0.007,0,0.3086,0.0492,0,0.114,5.8727
1789917339.148,2026-09-20T23:15:39,74.5,98.1,5.7,97.1,98.1,2400,2400,2400,2400,63.4,0x0,2171,5892,286,0.0,0.0,130895,294.3,3736.1,7.371,0.0027,0.3632,0.208,0.2485,0.0008,0,0.1651,0.0035,0,0.3319,0.0481,0,0.116,5.8829
1789917340.206,2026-09-20T23:15:40,75.2,98.1,10.5,96.1,97.1,2400,2400,2400,2400,63.9,0x0,2174,5889,286,0.0,0.0,130895,286.4,3736.1,8.582,0.0027,0.3676,0.1967,0.3089,0,0,0.3534,0.3788,0,0.2391,0.0414,0,0.113,6.5803
1789917341.251,2026-09-20T23:15:41,87.1,97.1,59.8,97.1,94.2,2400,2400,2400,2400,63.9,0x0,2182,5880,286,0.0,0.0,130895,287.1,3736.1,6.792,0.0033,0.3763,0.1956,0.2411,0,0,0.2011,0.3752,0,0.1172,0.0493,0,0.1151,5.1182
